0	3.3000345673958846
1	2.5341378621802884
2	2.250105439761755
3	2.286500039274045
4	2.4103696702308626
5	2.218326595312766
6	2.210732430324974
7	2.417088946228382
8	2.60959652511402
9	2.2790666319873196
10	2.170308465016868
11	2.340374266274367
12	2.3953087747997794
13	2.52186720073964
14	2.545348140647479
15	2.564823822295714
16	2.779015382930056
17	2.7621276598825557
18	2.7822422094011583
19	2.772338144113858
20	2.9202449014040393
21	3.03778189749336
22	2.81349577548722
23	3.0665403282632178
24	2.6953134156587906
25	2.937471219423569
26	2.9171593663552153
27	2.9679075230271965
28	2.9619450502028335
29	3.059856018284672
30	2.926277728770997
31	3.1672723310421613
32	2.9965801220050046
33	3.4476311949240017
34	3.35026291869696
35	3.193154925713168
36	3.3974104443722206
37	3.3762856034275597
38	3.3426720756981148
39	3.4537666894738495
40	3.507548060437648
41	3.516953707018462
42	3.398729422127187
43	3.7790480880047186
44	3.7178708141874077
45	3.7045481638550717
46	3.7561074705276627
47	3.816194005031128
48	3.9169453875812907
49	3.7028498170454758
50	3.9598164744813467
51	3.8556990581841792
52	4.085361921361048
53	3.8402270564535703
54	4.0035287198884335
55	4.10880453483688
56	4.193133070659513
57	4.114102431019586
58	4.091326828172764
59	4.028414359807253
60	4.163960768421219
61	4.12034483796523
62	4.282583779681337
63	4.274065433024848
64	4.391580235135039
65	4.26053427210992
66	4.360722715874712
67	4.407568373702823
68	4.472821571689733
69	4.292324347720776
70	4.398643835396924
71	4.4006807175769165
72	4.654331167759143
73	4.614644717293188
74	4.516741303165293
75	4.534878357331784
76	4.480069534334373
77	4.75685248844908
78	4.71011808429114
79	4.737074585451404
80	4.773500585563455
81	4.678929355328049
82	4.76295742062557
83	4.761325135169717
84	4.9231570352446665
85	4.902165834399922
86	4.802887626325905
87	4.803392933024393
88	4.838971058979133
89	5.083618876203776
90	4.9694204273671305
91	5.201947165821657
92	4.980865927452405
93	5.025799930377952
94	4.986643490887569
95	5.109539632623623
96	5.106783689262704
97	5.230082705604051
98	5.2154424945884115
99	5.312996950338014
100	5.252195397095352
101	5.338294335310476
102	5.36959941989656
103	5.231449295036479
104	5.292843663796289
105	5.401868900552574
106	5.3426582208343
107	5.412820295229522
108	5.36258525643008
109	5.397279521837361
110	5.3130941510040115
111	5.372196090780258
112	5.514225559191455
113	5.431335096621778
114	5.443096778005444
115	5.591937234647842
116	5.6441156374966805
117	5.462543715298041
118	5.611829760653143
119	5.625571488578099
120	5.500865499143544
121	5.63578922508049
122	5.647688849631021
123	5.619268454098483
124	5.681533273411089
125	5.828574656148516
126	5.708084911932514
127	5.724844641201179
128	5.8113268894276935
129	5.911483567177033
130	5.841820739181245
131	5.823266749630733
132	5.86557275261196
133	5.948228199395549
134	5.901207570469712
135	5.848352793545589
136	5.832759115110114
137	5.897245795122351
138	5.899873988167058
139	5.946209106816629
140	5.903038860766274
141	5.936593806398698
142	6.008025473022583
143	6.0148324048235855
144	6.040869532337651
145	5.98849350760504
146	6.095653299192193
147	5.995555201543475
148	6.024156133263647
149	6.117862215037395
150	6.195870831947797
151	6.084596556471858
152	6.141182632922463
153	6.147944150410368
154	6.0975390542909755
155	6.166410483837463
156	6.215731746345292
157	6.160433262755696
158	6.139156423112917
159	6.247886487849307
160	6.1854237319614045
161	6.247134749653944
162	6.162640708521269
163	6.217704149103791
164	6.254102974120177
165	6.2488084894306635
166	6.299524731499759
167	6.296269471166574
168	6.285405866353839
169	6.303999145327672
170	6.280180142921525
171	6.31072444664201
172	6.352163895241115
173	6.3689243965578335
174	6.365369907961648
175	6.276856168323959
176	6.339084923785597
177	6.346491252560892
178	6.329244612904656
179	6.459508811823672
180	6.366966524108681
181	6.407781524622238
182	6.425860404783331
183	6.464846038044438
184	6.405109705939419
185	6.443197792722596
186	6.465509045885283
187	6.505608341845287
188	6.497483413016757
189	6.4712017895041685
190	6.631612177925797
191	6.554173708645359
192	6.468832662631536
193	6.60341569818899
194	6.529331652553473
195	6.597522642342992
196	6.670146476484614
197	6.679947922919264
198	6.5630971637883295
199	6.606526823376052
200	6.6167582076470595
201	6.638740852738443
202	6.72991458139479
203	6.654684921449303
204	6.6967262685554285
205	6.706141086938442
206	6.711838604660903
207	6.790340436492807
208	6.800993296628196
209	6.7525146924125306
210	6.715769461324403
211	6.780056879148922
212	6.863258827751202
213	6.813444204958582
214	6.91326444484326
215	6.874143052150476
216	6.864222269654117
217	6.850490988871344
